tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,url,release_date,critic_score,audience_score
tt0102818,movie,Run,run,0,1991.0,,91.0,"Action,Drama,Thriller",run,https://www.rottentomatoes.com/m/run,2020,89%,74%
tt0102818,movie,Run,run,0,1991.0,,91.0,"Action,Drama,Thriller",run,https://www.rottentomatoes.com/m/run,2020,89%,74%
tt0102820,movie,Rush,rush,0,1991.0,,120.0,"Action,Crime,Drama",rush,https://www.rottentomatoes.com/m/rush,1984,,
tt0102820,movie,Rush,rush,0,1991.0,,120.0,"Action,Crime,Drama",rush,https://www.rottentomatoes.com/m/rush,1984,,
tt0102832,movie,Samantha,samantha,0,1991.0,,96.0,Comedy,samantha,https://www.rottentomatoes.com/m/samantha,1991,,40%
tt0102849,movie,Scenes from a Mall,scenes from a mall,0,1991.0,,89.0,Comedy,scenes from a mall,https://www.rottentomatoes.com/m/scenes_from_a_mall,"Released Feb 22, 1991",32%,26%
tt0102898,movie,Shakes the Clown,shakes the clown,0,1991.0,,87.0,"Comedy,Crime,Drama",shakes the clown,https://www.rottentomatoes.com/m/shakes_the_clown,"Released Mar 13, 1992",43%,49%
tt0102900,movie,Shattered,shattered,0,1991.0,,98.0,"Crime,Drama,Mystery",shattered,https://www.rottentomatoes.com/m/shattered,2007,,61%
tt0102900,movie,Shattered,shattered,0,1991.0,,98.0,"Crime,Drama,Mystery",shattered,https://www.rottentomatoes.com/m/shattered,2007,,61%
tt0102913,movie,Shout,shout,0,1991.0,,89.0,"Drama,Music,Romance",shout,https://www.rottentomatoes.com/m/shout,"Released Oct 4, 1991",20%,39%
tt0102913,movie,Shout,shout,0,1991.0,,89.0,"Drama,Music,Romance",shout,https://www.rottentomatoes.com/m/shout,"Released Oct 4, 1991",20%,39%
tt0102926,movie,The Silence of the Lambs,the silence of the lambs,0,1991.0,,118.0,"Crime,Drama,Horror",the silence of the lambs,https://www.rottentomatoes.com/m/the_silence_of_the_lambs,"Released Feb 13, 1991",95%,95%
tt0102926,movie,The Silence of the Lambs,the silence of the lambs,0,1991.0,,118.0,"Crime,Drama,Horror",the silence of the lambs,https://www.rottentomatoes.com/m/silence_of_the_lambs,"Released Feb 13, 1991",95%,95%
tt0102926,movie,The Silence of the Lambs,the silence of the lambs,0,1991.0,,118.0,"Crime,Drama,Horror",the silence of the lambs,https://www.rottentomatoes.com/m/the_silence_of_the_lambs,"Released Feb 13, 1991",95%,95%
tt0102926,movie,The Silence of the Lambs,the silence of the lambs,0,1991.0,,118.0,"Crime,Drama,Horror",the silence of the lambs,https://www.rottentomatoes.com/m/silence_of_the_lambs,"Released Feb 13, 1991",95%,95%
tt0102940,movie,Ski School,ski school,0,1991.0,,95.0,"Comedy,Sport",ski school,https://www.rottentomatoes.com/m/ski_school,"Released Jan 11, 1991",,59%
tt0102943,movie,Slacker,slacker,0,1990.0,,97.0,"Comedy,Drama",slacker,https://www.rottentomatoes.com/m/slacker,1991,82%,77%
tt0102945,movie,Sleeping with the Enemy,sleeping with the enemy,0,1991.0,,99.0,"Drama,Thriller",sleeping with the enemy,https://www.rottentomatoes.com/m/sleeping_with_the_enemy,"Released Feb 8, 1991",24%,60%
tt0102945,movie,Sleeping with the Enemy,sleeping with the enemy,0,1991.0,,99.0,"Drama,Thriller",sleeping with the enemy,https://www.rottentomatoes.com/m/sleeping_with_the_enemy,"Released Feb 8, 1991",24%,60%
tt0102951,movie,Soapdish,soapdish,0,1991.0,,97.0,"Comedy,Romance",soapdish,https://www.rottentomatoes.com/m/soapdish,"Released May 31, 1991",74%,63%
tt0102957,movie,Solo,solo,0,1991.0,,81.0,"Comedy,Drama",solo,https://www.rottentomatoes.com/m/solo,"Released Aug 23, 1996",8%,26%
tt0102975,movie,Star Trek VI: The Undiscovered Country,star trek vi: the undiscovered country,0,1991.0,,110.0,"Action,Adventure,Sci-Fi",star trek vi: the undiscovered country,https://www.rottentomatoes.com/m/star_trek_vi_the_undiscovered_country,"Released Dec 6, 1991",83%,84%
tt0102979,movie,Stepping Out,stepping out,0,1991.0,,106.0,"Comedy,Drama,Musical",stepping out,https://www.rottentomatoes.com/m/stepping_out,1981,,
tt0102984,movie,Stone Cold,stone cold,0,1991.0,,92.0,"Action,Crime,Drama",stone cold,https://www.rottentomatoes.com/m/stone_cold,2005,,67%
tt0102989,movie,Straight Out of Brooklyn,straight out of brooklyn,0,1991.0,,91.0,"Crime,Drama",straight out of brooklyn,https://www.rottentomatoes.com/m/straight_out_of_brooklyn,1991,80%,60%
tt0102996,movie,Strictly Business,strictly business,0,1991.0,,83.0,"Comedy,Romance",strictly business,https://www.rottentomatoes.com/m/strictly_business,"Released Nov 8, 1991",10%,56%
tt0103003,movie,Suburban Commando,suburban commando,0,1991.0,,90.0,"Action,Comedy,Sci-Fi",suburban commando,https://www.rottentomatoes.com/m/suburban_commando,1991,15%,33%
tt0103007,movie,The Super,the super,0,1991.0,,95.0,Comedy,the super,https://www.rottentomatoes.com/m/the_super,"Released Oct 19, 2018",40%,60%
tt0103007,movie,The Super,the super,0,1991.0,,95.0,Comedy,the super,https://www.rottentomatoes.com/m/super,1991,0%,42%
tt0103007,movie,The Super,the super,0,1991.0,,95.0,Comedy,the super,https://www.rottentomatoes.com/m/super,1991,0%,42%
tt0103015,movie,Sweet Talker,sweet talker,0,1991.0,,86.0,"Comedy,Romance",sweet talker,https://www.rottentomatoes.com/m/sweet_talker,1990,,
tt0103035,movie,Taking Care of Business,taking care of business,0,1990.0,,108.0,Comedy,taking care of business,https://www.rottentomatoes.com/m/taking_care_of_business,"Released Aug 17, 1990",33%,52%
tt0103036,movie,Talent for the Game,talent for the game,0,1991.0,,91.0,"Drama,Sport",talent for the game,https://www.rottentomatoes.com/m/talent_for_the_game,"Released Apr 26, 1991",,35%
tt0103064,movie,Terminator 2: Judgment Day,terminator 2: judgment day,0,1991.0,,137.0,"Action,Adventure,Sci-Fi",terminator 2: judgment day,https://www.rottentomatoes.com/m/terminator_2_judgment_day,"Released Jul 3, 1991",91%,95%
tt0103064,movie,Terminator 2: Judgment Day,terminator 2: judgment day,0,1991.0,,137.0,"Action,Adventure,Sci-Fi",terminator 2: judgment day,https://www.rottentomatoes.com/m/terminator_2_judgment_day,"Released Jul 3, 1991",91%,95%
tt0103069,movie,Texasville,texasville,0,1990.0,,126.0,"Drama,Romance",texasville,https://www.rottentomatoes.com/m/texasville,"Released Sep 28, 1990",59%,46%
tt0103074,movie,Thelma & Louise,thelma & louise,0,1991.0,,130.0,"Adventure,Crime,Drama",thelma & louise,https://www.rottentomatoes.com/m/thelma_and_louise,"Released May 24, 1991",86%,82%
tt0103100,movie,Too Much Sun,too much sun,0,1990.0,,97.0,Comedy,too much sun,https://www.rottentomatoes.com/m/too_much_sun,1991,14%,32%
tt0103125,movie,True Colors,true colors,0,1991.0,,111.0,Drama,true colors,https://www.rottentomatoes.com/m/true_colors,2018,,
tt0103130,movie,Trust,trust,0,1990.0,,107.0,"Comedy,Crime,Drama",trust,https://www.rottentomatoes.com/m/trust,2018,,
tt0103130,movie,Trust,trust,0,1990.0,,107.0,"Comedy,Crime,Drama",trust,https://www.rottentomatoes.com/m/trust,2018,,
tt0103140,movie,Turbulence,turbulence,0,1991.0,,90.0,Drama,turbulence,https://www.rottentomatoes.com/m/turbulence,2014,,
tt0103157,movie,The Unborn,the unborn,0,1991.0,,83.0,"Drama,Horror,Sci-Fi",the unborn,https://www.rottentomatoes.com/m/the_unborn,2020,,
tt0103157,movie,The Unborn,the unborn,0,1991.0,,83.0,"Drama,Horror,Sci-Fi",the unborn,https://www.rottentomatoes.com/m/unborn,"Released Mar 29, 1991",,25%
tt0103184,movie,V.I. Warshawski,v.i. warshawski,0,1991.0,,89.0,"Action,Comedy,Crime",v.i. warshawski,https://www.rottentomatoes.com/m/vi_warshawski,1991,24%,23%
tt0103222,movie,The Voices,the voices,0,1991.0,,,,the voices,https://www.rottentomatoes.com/m/the_voices,"Released Feb 6, 2015",74%,58%
tt0103241,movie,What About Bob?,what about bob?,0,1991.0,,99.0,Comedy,what about bob?,https://www.rottentomatoes.com/m/what_about_bob,1991,82%,79%
tt0103243,movie,Where Angels Fear to Tread,where angels fear to tread,0,1991.0,,116.0,"Drama,Romance",where angels fear to tread,https://www.rottentomatoes.com/m/where_angels_fear_to_tread,1991,64%,53%
tt0103247,movie,White Fang,white fang,0,1991.0,,107.0,"Adventure,Drama,Family",white fang,https://www.rottentomatoes.com/m/white_fang,1973,,14%
tt0103251,movie,White Palace,white palace,0,1990.0,,103.0,"Drama,Romance",white palace,https://www.rottentomatoes.com/m/white_palace,"Released Oct 19, 1990",50%,62%
tt0103262,movie,Wild Hearts Can't Be Broken,wild hearts can't be broken,0,1991.0,,88.0,"Drama,Family,Romance",wild hearts can't be broken,https://www.rottentomatoes.com/m/wild_hearts_cant_be_broken,"Released May 12, 1991",73%,89%
tt0103303,movie,Year of the Gun,year of the gun,0,1991.0,,111.0,"Action,Romance,Thriller",year of the gun,https://www.rottentomatoes.com/m/year_of_the_gun,1991,29%,26%
tt0103594,movie,1492: Conquest of Paradise,1492: conquest of paradise,0,1992.0,,154.0,"Adventure,Biography,Drama",1492: conquest of paradise,https://www.rottentomatoes.com/m/1492_conquest_of_paradise,1992,32%,50%
tt0103596,movie,3 Ninjas,3 ninjas,0,1992.0,,84.0,"Action,Comedy,Family",3 ninjas,https://www.rottentomatoes.com/m/3_ninjas,"Released Aug 7, 1992",35%,53%
tt0103639,movie,Aladdin,aladdin,0,1992.0,,90.0,"Adventure,Animation,Comedy",aladdin,https://www.rottentomatoes.com/m/aladdin,"Released May 24, 2019",57%,94%
tt0103639,movie,Aladdin,aladdin,0,1992.0,,90.0,"Adventure,Animation,Comedy",aladdin,https://www.rottentomatoes.com/m/aladdin,"Released May 24, 2019",57%,94%
tt0103639,movie,Aladdin,aladdin,0,1992.0,,90.0,"Adventure,Animation,Comedy",aladdin,https://www.rottentomatoes.com/m/aladdin,"Released May 24, 2019",57%,94%
tt0103639,movie,Aladdin,aladdin,0,1992.0,,90.0,"Adventure,Animation,Comedy",aladdin,https://www.rottentomatoes.com/m/aladdin,"Released May 24, 2019",57%,94%
tt0103670,movie,American Heart,american heart,0,1992.0,,113.0,"Crime,Drama,Romance",american heart,https://www.rottentomatoes.com/m/american_heart,"Released Sep 17, 1992",80%,68%
tt0103671,movie,American Me,american me,0,1992.0,,125.0,"Biography,Crime,Drama",american me,https://www.rottentomatoes.com/m/american_me,"Released Mar 13, 1992",73%,90%
tt0103759,movie,Bad Lieutenant,bad lieutenant,0,1992.0,,96.0,"Crime,Drama,Thriller",bad lieutenant,https://www.rottentomatoes.com/m/bad_lieutenant,1992,79%,73%
tt0103772,movie,Basic Instinct,basic instinct,0,1992.0,,127.0,"Drama,Mystery,Thriller",basic instinct,https://www.rottentomatoes.com/m/basic_instinct,"Released Mar 20, 1992",55%,64%
tt0103772,movie,Basic Instinct,basic instinct,0,1992.0,,127.0,"Drama,Mystery,Thriller",basic instinct,https://www.rottentomatoes.com/m/basic_instinct,"Released Mar 20, 1992",55%,64%
tt0103776,movie,Batman Returns,batman returns,0,1992.0,,126.0,"Action,Crime,Fantasy",batman returns,https://www.rottentomatoes.com/m/batman_returns,"Released Jun 19, 1992",82%,73%
tt0103776,movie,Batman Returns,batman returns,0,1992.0,,126.0,"Action,Crime,Fantasy",batman returns,https://www.rottentomatoes.com/m/batman_returns,"Released Jun 19, 1992",82%,73%
tt0103783,movie,Bebe's Kids,bebe's kids,0,1992.0,,72.0,"Animation,Comedy,Fantasy",bebe's kids,https://www.rottentomatoes.com/m/bebes_kids,"Released Jul 31, 1992",36%,74%
tt0103823,movie,Black and White,black and white,0,1992.0,,,"Drama,Romance",black and white,https://www.rottentomatoes.com/m/black_and_white,1992,,
tt0103827,movie,Blame It on the Bellboy,blame it on the bellboy,0,1992.0,,78.0,Comedy,blame it on the bellboy,https://www.rottentomatoes.com/m/blame_it_on_the_bellboy,1992,19%,39%
tt0103850,movie,Bob Roberts,bob roberts,0,1992.0,,102.0,"Comedy,Drama",bob roberts,https://www.rottentomatoes.com/m/bob_roberts,"Released Sep 4, 1992",93%,78%
tt0103855,movie,The Bodyguard,the bodyguard,0,1992.0,,129.0,"Drama,Music,Romance",the bodyguard,https://www.rottentomatoes.com/m/the_bodyguard,1979,,
tt0103855,movie,The Bodyguard,the bodyguard,0,1992.0,,129.0,"Drama,Music,Romance",the bodyguard,https://www.rottentomatoes.com/m/the_bodyguard,1979,,
tt0103872,movie,Brain Donors,brain donors,0,1992.0,,80.0,Comedy,brain donors,https://www.rottentomatoes.com/m/brain_donors,1992,45%,85%
tt0103874,movie,Dracula,bram stoker's dracula,0,1992.0,,128.0,"Fantasy,Horror,Romance",bram stoker's dracula,https://www.rottentomatoes.com/m/bram_stokers_dracula,"Released Nov 13, 1992",74%,79%
tt0103893,movie,Buffy the Vampire Slayer,buffy the vampire slayer,0,1992.0,,86.0,"Action,Comedy,Fantasy",buffy the vampire slayer,https://www.rottentomatoes.com/m/buffy_the_vampire_slayer,"Released Mar 10, 1992",36%,43%
tt0103919,movie,Candyman,candyman,0,1992.0,,99.0,"Horror,Thriller",candyman,https://www.rottentomatoes.com/m/candyman,"Released Oct 16, 1992",79%,63%
tt0103919,movie,Candyman,candyman,0,1992.0,,99.0,"Horror,Thriller",candyman,https://www.rottentomatoes.com/m/candyman,"Released Oct 16, 1992",79%,63%
tt0103923,movie,Captain America,captain america,0,1990.0,,97.0,"Action,Adventure,Sci-Fi",captain america,https://www.rottentomatoes.com/m/captain_america,1990,12%,19%
tt0103924,movie,Captain Ron,captain ron,0,1992.0,,100.0,"Adventure,Comedy",captain ron,https://www.rottentomatoes.com/m/captain_ron,"Released Sep 18, 1992",26%,52%
tt0103939,movie,Chaplin,chaplin,0,1992.0,,143.0,"Biography,Comedy,Drama",chaplin,https://www.rottentomatoes.com/m/chaplin,"Released Jan 8, 1993",61%,81%
tt0103956,movie,Child's Play 3,child's play 3,0,1991.0,,90.0,"Horror,Thriller",child's play 3,https://www.rottentomatoes.com/m/childs_play_3,"Released Aug 30, 1991",19%,40%
tt0103962,movie,Christopher Columbus: The Discovery,christopher columbus: the discovery,0,1992.0,,120.0,"Adventure,Biography,Drama",christopher columbus: the discovery,https://www.rottentomatoes.com/m/christopher_columbus_the_discovery,1992,7%,17%
tt0103976,movie,City of Joy,city of joy,0,1992.0,,132.0,"Crime,Drama",city of joy,https://www.rottentomatoes.com/m/city_of_joy,1992,53%,74%
tt0103982,movie,Cold Heaven,cold heaven,0,1991.0,,105.0,"Drama,Mystery,Thriller",cold heaven,https://www.rottentomatoes.com/m/cold_heaven,1992,60%,19%
tt0103998,movie,Freelance,freelance,0,1970.0,,91.0,Crime,freelance,https://www.rottentomatoes.com/m/freelance,1975,,
tt0104018,movie,Cousin Bobby,cousin bobby,0,1992.0,,70.0,"Biography,Documentary",cousin bobby,https://www.rottentomatoes.com/m/cousin_bobby,1992,,
tt0104027,movie,CrissCross,crisscross,0,1992.0,,100.0,"Crime,Drama",crisscross,https://www.rottentomatoes.com/m/crisscross,"Released May 8, 1992",,24%
tt0104030,movie,Crossing the Bridge,crossing the bridge,0,1992.0,,103.0,"Comedy,Drama",crossing the bridge,https://www.rottentomatoes.com/m/crossing_the_bridge,1992,,52%
tt0104033,movie,Crush,crush,0,1992.0,,97.0,Drama,crush,https://www.rottentomatoes.com/m/crush,"Released Apr 5, 2002",36%,57%
tt0104033,movie,Crush,crush,0,1992.0,,97.0,Drama,crush,https://www.rottentomatoes.com/m/crush,"Released Apr 5, 2002",36%,57%
tt0104036,movie,The Crying Game,the crying game,0,1992.0,,112.0,"Crime,Drama,Romance",the crying game,https://www.rottentomatoes.com/m/crying_game,"Released Nov 25, 1992",95%,78%
tt0104036,movie,The Crying Game,the crying game,0,1992.0,,112.0,"Crime,Drama,Romance",the crying game,https://www.rottentomatoes.com/m/crying_game,"Released Nov 25, 1992",95%,78%
tt0104070,movie,Death Becomes Her,death becomes her,0,1992.0,,104.0,"Comedy,Fantasy,Horror",death becomes her,https://www.rottentomatoes.com/m/death_becomes_her,"Released Jul 31, 1992",55%,62%
tt0104073,movie,Deep Cover,deep cover,0,1992.0,,107.0,"Action,Crime,Thriller",deep cover,https://www.rottentomatoes.com/m/deep_cover,2020,,
tt0104107,movie,Diggstown,diggstown,0,1992.0,,98.0,"Drama,Sport",diggstown,https://www.rottentomatoes.com/m/diggstown,1992,60%,78%
tt0104114,movie,The Distinguished Gentleman,the distinguished gentleman,0,1992.0,,112.0,"Comedy,Crime",the distinguished gentleman,https://www.rottentomatoes.com/m/the_distinguished_gentleman,1992,13%,37%
tt0104114,movie,The Distinguished Gentleman,the distinguished gentleman,0,1992.0,,112.0,"Comedy,Crime",the distinguished gentleman,https://www.rottentomatoes.com/m/distinguished_gentleman,1992,13%,37%
tt0104139,movie,Dr. Giggles,dr. giggles,0,1992.0,,95.0,"Comedy,Drama,Horror",dr. giggles,https://www.rottentomatoes.com/m/dr_giggles,1992,23%,42%
tt0104181,movie,Wuthering Heights,wuthering heights,0,1992.0,,105.0,"Drama,History,Romance",wuthering heights,https://www.rottentomatoes.com/m/wuthering_heights,1992,31%,66%
tt0104187,movie,Encino Man,encino man,0,1992.0,,88.0,Comedy,encino man,https://www.rottentomatoes.com/m/encino_man,1992,14%,56%
tt0104201,movie,Equinox,equinox,0,1992.0,,110.0,"Crime,Drama,Mystery",equinox,https://www.rottentomatoes.com/m/equinox,2011,,
tt0104201,movie,Equinox,equinox,0,1992.0,,110.0,"Crime,Drama,Mystery",equinox,https://www.rottentomatoes.com/m/equinox,2011,,
tt0104215,movie,Excessive Force,excessive force,0,1993.0,,87.0,Action,excessive force,https://www.rottentomatoes.com/m/excessive_force,1993,20%,36%
tt0104225,movie,Falling from Grace,falling from grace,0,1992.0,,100.0,"Drama,Music",falling from grace,https://www.rottentomatoes.com/m/falling_from_grace,"Released Feb 21, 1992",78%,43%
tt0104231,movie,Far and Away,far and away,0,1992.0,,140.0,"Adventure,Drama,Romance",far and away,https://www.rottentomatoes.com/m/far_and_away,1992,50%,62%
tt0104237,movie,Damage,damage,0,1992.0,,111.0,"Drama,Romance",damage,https://www.rottentomatoes.com/m/damage,"Released Dec 23, 1992",81%,73%
tt0104265,movie,Final Analysis,final analysis,0,1992.0,,124.0,"Drama,Thriller",final analysis,https://www.rottentomatoes.com/m/final_analysis,1992,56%,44%
tt0104274,movie,The Burning Season,the burning season,0,1993.0,,104.0,"Drama,Thriller",the burning season,https://www.rottentomatoes.com/m/the_burning_season,1993,,
tt0104283,movie,Folks!,folks!,0,1992.0,,107.0,"Comedy,Drama",folks!,https://www.rottentomatoes.com/m/folks,1992,0%,53%
tt0104291,movie,Forever Young,forever young,0,1992.0,,102.0,"Drama,Romance,Sci-Fi",forever young,https://www.rottentomatoes.com/m/forever_young,2010,,
tt0104299,movie,Freejack,freejack,0,1992.0,,110.0,"Action,Crime,Sci-Fi",freejack,https://www.rottentomatoes.com/m/freejack,1992,25%,25%
tt0104309,movie,Frozen Assets,frozen assets,0,1992.0,,96.0,Comedy,frozen assets,https://www.rottentomatoes.com/m/frozen_assets,1992,0%,25%
tt0104334,movie,Ghost Ship,ghost ship,0,1992.0,,93.0,"Adventure,Family",ghost ship,https://www.rottentomatoes.com/m/ghost_ship,"Released Oct 25, 2002",15%,37%
tt0104346,movie,Gladiator,gladiator,0,1992.0,,101.0,"Action,Drama,Sport",gladiator,https://www.rottentomatoes.com/m/gladiator,"Released May 5, 2000",80%,87%
tt0104346,movie,Gladiator,gladiator,0,1992.0,,101.0,"Action,Drama,Sport",gladiator,https://www.rottentomatoes.com/m/gladiator,"Released May 5, 2000",80%,87%
tt0104346,movie,Gladiator,gladiator,0,1992.0,,101.0,"Action,Drama,Sport",gladiator,https://www.rottentomatoes.com/m/gladiator,"Released May 5, 2000",80%,87%
tt0104348,movie,Glengarry Glen Ross,glengarry glen ross,0,1992.0,,100.0,"Crime,Drama,Mystery",glengarry glen ross,https://www.rottentomatoes.com/m/glengarry_glen_ross,"Released Sep 16, 1992",95%,88%
tt0104375,movie,Gumshoe,gumshoe,0,1992.0,,,Documentary,gumshoe,https://www.rottentomatoes.com/m/gumshoe,1972,88%,54%
tt0104376,movie,The Gun in Betty Lou's Handbag,the gun in betty lou's handbag,0,1992.0,,89.0,"Comedy,Mystery",the gun in betty lou's handbag,https://www.rottentomatoes.com/m/gun_in_betty_lous_handbag,1992,14%,25%
tt0104389,movie,The Hand That Rocks the Cradle,the hand that rocks the cradle,0,1992.0,,110.0,"Drama,Thriller",the hand that rocks the cradle,https://www.rottentomatoes.com/m/the_hand_that_rocks_the_cradle,"Released Jan 10, 1992",66%,61%
tt0104389,movie,The Hand That Rocks the Cradle,the hand that rocks the cradle,0,1992.0,,110.0,"Drama,Thriller",the hand that rocks the cradle,https://www.rottentomatoes.com/m/hand_that_rocks_the_cradle,"Released Jan 10, 1992",66%,61%
tt0104409,movie,Hellraiser III: Hell on Earth,hellraiser iii: hell on earth,0,1992.0,,97.0,Horror,hellraiser iii: hell on earth,https://www.rottentomatoes.com/m/hellraiser_iii_hell_on_earth,"Released Sep 11, 1992",38%,35%
tt0104412,movie,Hero,hero,0,1992.0,,119.0,"Comedy,Drama,Romance",hero,https://www.rottentomatoes.com/m/hero,"Released Aug 27, 2004",94%,87%
tt0104427,movie,Hoffa,hoffa,0,1992.0,,140.0,"Biography,Crime,Drama",hoffa,https://www.rottentomatoes.com/m/hoffa,"Released Dec 25, 1992",52%,58%
tt0104431,movie,Home Alone 2: Lost in New York,home alone 2: lost in new york,0,1992.0,,120.0,"Adventure,Comedy,Crime",home alone 2: lost in new york,https://www.rottentomatoes.com/m/home_alone_2_lost_in_new_york,"Released Nov 20, 1992",35%,62%
tt0104431,movie,Home Alone 2: Lost in New York,home alone 2: lost in new york,0,1992.0,,120.0,"Adventure,Comedy,Crime",home alone 2: lost in new york,https://www.rottentomatoes.com/m/home_alone_2_lost_in_new_york,"Released Nov 20, 1992",35%,62%
tt0104437,movie,"Honey, I Blew Up the Kid","honey, i blew up the kid",0,1992.0,,89.0,"Adventure,Comedy,Family","honey, i blew up the kid",https://www.rottentomatoes.com/m/honey_i_blew_up_the_kid,"Released Jul 17, 1992",40%,24%
tt0104438,movie,Honeymoon in Vegas,honeymoon in vegas,0,1992.0,,96.0,"Comedy,Romance,Thriller",honeymoon in vegas,https://www.rottentomatoes.com/m/honeymoon_in_vegas,"Released Aug 28, 1992",64%,36%
tt0104443,movie,Hostage,hostage,0,1992.0,,98.0,"Action,Drama,Thriller",hostage,https://www.rottentomatoes.com/m/hostage,1987,,
tt0104452,movie,HouseSitter,housesitter,0,1992.0,,102.0,"Comedy,Romance",housesitter,https://www.rottentomatoes.com/m/housesitter,1992,36%,47%
tt0104454,movie,Howards End,howards end,0,1992.0,,142.0,"Drama,Romance",howards end,https://www.rottentomatoes.com/m/howards_end,"Released Mar 13, 1992",94%,81%
tt0104507,movie,Indochine,indochine,0,1992.0,,160.0,"Drama,Romance,War",indochine,https://www.rottentomatoes.com/m/indochine,"Released Apr 15, 1992",75%,84%
tt0104511,movie,Innocent Blood,innocent blood,0,1992.0,,112.0,"Action,Comedy,Crime",innocent blood,https://www.rottentomatoes.com/m/innocent_blood,1992,36%,45%
tt0104516,movie,Interceptor,interceptor,0,1992.0,,92.0,"Action,Sci-Fi",interceptor,https://www.rottentomatoes.com/m/interceptor,1992,,16%
tt0104521,movie,Into the Sun,into the sun,0,1991.0,,101.0,"Action,Comedy,War",into the sun,https://www.rottentomatoes.com/m/into_the_sun,"Released Nov 27, 1991",,32%
tt0104549,movie,Jennifer 8,jennifer eight,0,1992.0,,124.0,"Crime,Drama,Mystery",jennifer eight,https://www.rottentomatoes.com/m/jennifer_8,"Released Nov 6, 1992",39%,39%
tt0104550,movie,Jersey Girl,jersey girl,0,1992.0,,95.0,"Comedy,Drama,Romance",jersey girl,https://www.rottentomatoes.com/m/jersey_girl,"Released Mar 26, 2004",43%,48%
tt0104567,movie,Johnny Suede,johnny suede,0,1991.0,,97.0,"Comedy,Drama,Music",johnny suede,https://www.rottentomatoes.com/m/johnny_suede,1991,27%,47%
tt0104573,movie,Juice,juice,0,1992.0,,95.0,"Action,Crime,Drama",juice,https://www.rottentomatoes.com/m/juice,"Released Jan 17, 1992",81%,90%
tt0104575,movie,Just Another Girl on the I.R.T.,just another girl on the i.r.t.,0,1992.0,,97.0,"Drama,Romance",just another girl on the i.r.t.,https://www.rottentomatoes.com/m/just_another_girl_on_the_irt,"Released Mar 19, 1993",68%,83%
tt0104647,movie,Kuffs,kuffs,0,1992.0,,102.0,"Action,Comedy,Crime",kuffs,https://www.rottentomatoes.com/m/kuffs,1992,28%,47%
tt0104661,movie,Labyrinth,labyrinth,0,1991.0,,90.0,"Drama,History",labyrinth,https://www.rottentomatoes.com/m/labyrinth,"Released Jun 27, 1986",77%,86%
tt0104670,movie,Ladybugs,ladybugs,0,1992.0,,90.0,"Comedy,Sport",ladybugs,https://www.rottentomatoes.com/m/ladybugs,1992,14%,43%
tt0104691,movie,The Last of the Mohicans,the last of the mohicans,0,1992.0,,112.0,"Action,Adventure,Drama",the last of the mohicans,https://www.rottentomatoes.com/m/the_last_of_the_mohicans,1960,,
tt0104692,movie,The Lawnmower Man,the lawnmower man,0,1992.0,,108.0,"Horror,Sci-Fi",the lawnmower man,https://www.rottentomatoes.com/m/the_lawnmower_man,"Released Mar 6, 1992",37%,31%
tt0104692,movie,The Lawnmower Man,the lawnmower man,0,1992.0,,108.0,"Horror,Sci-Fi",the lawnmower man,https://www.rottentomatoes.com/m/lawnmower_man,"Released Mar 6, 1992",37%,31%
tt0104693,movie,Laws of Gravity,laws of gravity,0,1992.0,,100.0,"Crime,Drama",laws of gravity,https://www.rottentomatoes.com/m/laws_of_gravity,1992,100%,81%
tt0104694,movie,A League of Their Own,a league of their own,0,1992.0,,128.0,"Comedy,Drama,Sport",a league of their own,https://www.rottentomatoes.com/m/a_league_of_their_own,"Released Jul 1, 1992",81%,84%
tt0104694,movie,A League of Their Own,a league of their own,0,1992.0,,128.0,"Comedy,Drama,Sport",a league of their own,https://www.rottentomatoes.com/m/a_league_of_their_own,"Released Jul 1, 1992",81%,84%
tt0104714,movie,Lethal Weapon 3,lethal weapon 3,0,1992.0,,118.0,"Action,Crime,Thriller",lethal weapon 3,https://www.rottentomatoes.com/m/lethal_weapon_3,"Released May 15, 1992",58%,61%
tt0104714,movie,Lethal Weapon 3,lethal weapon 3,0,1992.0,,118.0,"Action,Crime,Thriller",lethal weapon 3,https://www.rottentomatoes.com/m/lethal_weapon_3,"Released May 15, 1992",58%,61%
tt0104753,movie,The Long Day Closes,the long day closes,0,1992.0,,85.0,"Biography,Drama",the long day closes,https://www.rottentomatoes.com/m/long_day_closes,"Released Sep 12, 1992",82%,77%
tt0104756,movie,Lorenzo's Oil,lorenzo's oil,0,1992.0,,129.0,"Biography,Drama",lorenzo's oil,https://www.rottentomatoes.com/m/lorenzos_oil,"Released Jan 15, 1993",93%,80%
tt0104765,movie,Love Field,love field,0,1992.0,,105.0,Drama,love field,https://www.rottentomatoes.com/m/love_field,"Released Dec 11, 1992",40%,55%
tt0104779,movie,Bitter Moon,bitter moon,0,1992.0,,139.0,"Drama,Romance,Thriller",bitter moon,https://www.rottentomatoes.com/m/bitter_moon,"Released Mar 11, 1994",63%,80%
tt0104783,movie,Mac,mac,0,1992.0,,117.0,Drama,mac,https://www.rottentomatoes.com/m/mac,1992,67%,62%
tt0104800,movie,Mama,mama,0,1990.0,,90.0,Drama,mama,https://www.rottentomatoes.com/m/mama,2016,,
