tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,url,release_date,critic_score,audience_score
tt0069691,movie,Alpha,alpha,0,1973.0,,90.0,Comedy,alpha,https://www.rottentomatoes.com/m/alpha,2015,,
tt0069698,movie,Alvin Purple,alvin purple,0,1973.0,,87.0,"Comedy,Romance",alvin purple,https://www.rottentomatoes.com/m/alvin_purple,1973,,43%
tt0069704,movie,American Graffiti,american graffiti,0,1973.0,,110.0,"Comedy,Drama",american graffiti,https://www.rottentomatoes.com/m/american_graffiti,"Released Aug 11, 1973",95%,84%
tt0069732,movie,Arnold,arnold,0,1973.0,,94.0,"Comedy,Horror,Mystery",arnold,https://www.rottentomatoes.com/m/arnold,1973,,65%
tt0069736,movie,Ash Wednesday,ash wednesday,0,1973.0,,99.0,"Drama,Mystery",ash wednesday,https://www.rottentomatoes.com/m/ash_wednesday,1958,,
tt0069739,movie,Assassin,assassin,0,1973.0,,83.0,"Drama,Thriller",assassin,https://www.rottentomatoes.com/m/assassin,2019,,
tt0069754,movie,The Baby,the baby,0,1973.0,,84.0,"Drama,Horror,Thriller",the baby,https://www.rottentomatoes.com/m/the_baby,2017,,
tt0069761,movie,Badge 373,badge 373,0,1973.0,,116.0,"Crime,Drama,Thriller",badge 373,https://www.rottentomatoes.com/m/badge_373,1973,,33%
tt0069762,movie,Badlands,badlands,0,1973.0,,94.0,"Action,Crime,Drama",badlands,https://www.rottentomatoes.com/m/badlands,"Released Oct 15, 1973",97%,90%
tt0069768,movie,Battle for the Planet of the Apes,battle for the planet of the apes,0,1973.0,,93.0,"Action,Sci-Fi",battle for the planet of the apes,https://www.rottentomatoes.com/m/battle_for_the_planet_of_the_apes,"Released Jun 15, 1973",36%,30%
tt0069786,movie,Billy Two Hats,billy two hats,0,1974.0,,99.0,"Drama,Romance,Western",billy two hats,https://www.rottentomatoes.com/m/billy_two_hats,"Released Mar 20, 1974",,44%
tt0069792,movie,Black Caesar,black caesar,0,1973.0,,87.0,"Action,Crime,Drama",black caesar,https://www.rottentomatoes.com/m/black_caesar,"Released Feb 7, 1973",64%,63%
tt0069795,movie,Blackenstein,blackenstein,0,1973.0,,78.0,"Horror,Sci-Fi",blackenstein,https://www.rottentomatoes.com/m/blackenstein,"Released Aug 3, 1973",,10%
tt0069803,movie,The Blockhouse,the blockhouse,0,1973.0,,93.0,"Drama,War",the blockhouse,https://www.rottentomatoes.com/m/blockhouse,1973,,73%
tt0069808,movie,Blume in Love,blume in love,0,1973.0,,115.0,"Comedy,Drama,Romance",blume in love,https://www.rottentomatoes.com/m/blume_in_love,1973,70%,53%
tt0069810,movie,Bobby,bobby,0,1973.0,,168.0,"Comedy,Drama,Musical",bobby,https://www.rottentomatoes.com/m/bobby,2016,,
tt0069816,movie,Book of Numbers,book of numbers,0,1973.0,,81.0,"Crime,Drama",book of numbers,https://www.rottentomatoes.com/m/book_of_numbers,1973,,
tt0069820,movie,The Boy Who Cried Werewolf,the boy who cried werewolf,0,1973.0,,93.0,Horror,the boy who cried werewolf,https://www.rottentomatoes.com/m/the_boy_who_cried_werewolf,2010,,65%
tt0069820,movie,The Boy Who Cried Werewolf,the boy who cried werewolf,0,1973.0,,93.0,Horror,the boy who cried werewolf,https://www.rottentomatoes.com/m/boy_who_cried_werewolf,1973,,22%
tt0069822,movie,Breezy,breezy,0,1973.0,,106.0,"Drama,Romance",breezy,https://www.rottentomatoes.com/m/breezy,"Released Nov 16, 1973",63%,65%
tt0069840,movie,The Candy Snatchers,the candy snatchers,0,1973.0,,94.0,"Crime,Thriller",the candy snatchers,https://www.rottentomatoes.com/m/the_candy_snatchers,1974,83%,60%
tt0069841,movie,Cannibal Girls,cannibal girls,0,1973.0,,84.0,"Comedy,Horror",cannibal girls,https://www.rottentomatoes.com/m/cannibal_girls,1973,,24%
tt0069848,movie,Carry on Girls,carry on girls,0,1973.0,,88.0,"Comedy,Romance",carry on girls,https://www.rottentomatoes.com/m/carry_on_girls,1973,,55%
tt0069865,movie,Charley Varrick,charley varrick,0,1973.0,,111.0,"Crime,Drama,Thriller",charley varrick,https://www.rottentomatoes.com/m/charley_varrick,1973,82%,83%
tt0069866,movie,Charley and the Angel,charley and the angel,0,1973.0,,93.0,"Comedy,Family,Fantasy",charley and the angel,https://www.rottentomatoes.com/m/charley_and_the_angel,"Released Mar 23, 1973",,33%
tt0069883,movie,Cinderella Liberty,cinderella liberty,0,1973.0,,117.0,"Drama,Romance",cinderella liberty,https://www.rottentomatoes.com/m/cinderella_liberty,"Released Dec 18, 1973",56%,62%
tt0069888,movie,Class of '44,class of '44,0,1973.0,,95.0,Drama,class of '44,https://www.rottentomatoes.com/m/class_of_44,"Released Apr 10, 1973",,11%
tt0069890,movie,Cleopatra Jones,cleopatra jones,0,1973.0,,89.0,"Action,Crime,Thriller",cleopatra jones,https://www.rottentomatoes.com/m/cleopatra_jones,1973,80%,44%
tt0069895,movie,The Crazies,the crazies,0,1973.0,,103.0,"Action,Horror,Sci-Fi",the crazies,https://www.rottentomatoes.com/m/crazies,"Released Mar 16, 1973",71%,48%
tt0069897,movie,Coffy,coffy,0,1973.0,,90.0,"Action,Crime,Thriller",coffy,https://www.rottentomatoes.com/m/coffy,"Released Jun 13, 1973",79%,75%
tt0069919,movie,Cops and Robbers,cops and robbers,0,1973.0,,89.0,"Comedy,Crime",cops and robbers,https://www.rottentomatoes.com/m/cops_and_robbers,2017,,60%
tt0069945,movie,Dark Star,dark star,0,1974.0,,83.0,"Comedy,Sci-Fi",dark star,https://www.rottentomatoes.com/m/dark_star,1974,72%,65%
tt0069946,movie,The Day of the Dolphin,the day of the dolphin,0,1973.0,,104.0,"Drama,Sci-Fi,Thriller",the day of the dolphin,https://www.rottentomatoes.com/m/day_of_the_dolphin,"Released Dec 19, 1973",43%,41%
tt0069947,movie,The Day of the Jackal,the day of the jackal,0,1973.0,,143.0,"Crime,Drama,Thriller",the day of the jackal,https://www.rottentomatoes.com/m/day_of_the_jackal,"Released Jul 30, 1973",91%,88%
tt0069948,movie,The Day of the Wolves,the day of the wolves,0,1971.0,,95.0,"Action,Crime,Drama",the day of the wolves,https://www.rottentomatoes.com/m/day_of_the_wolves,"Released May 28, 1972",,75%
tt0069951,movie,The Deadly Trackers,the deadly trackers,0,1973.0,,110.0,"Drama,Western",the deadly trackers,https://www.rottentomatoes.com/m/the_deadly_trackers,1973,,36%
tt0069989,movie,The Don Is Dead,the don is dead,0,1973.0,,115.0,"Action,Crime,Drama",the don is dead,https://www.rottentomatoes.com/m/the_don_is_dead,1973,60%,27%
tt0069994,movie,Don't Look in the Basement,the forgotten,0,1973.0,,89.0,"Horror,Thriller",the forgotten,https://www.rottentomatoes.com/m/the_forgotten,2020,,
tt0069994,movie,Don't Look in the Basement,the forgotten,0,1973.0,,89.0,"Horror,Thriller",the forgotten,https://www.rottentomatoes.com/m/forgotten,"Released Sep 24, 2004",31%,36%
tt0069995,movie,Don't Look Now,don't look now,0,1973.0,,110.0,"Drama,Horror,Mystery",don't look now,https://www.rottentomatoes.com/m/dont_look_now,"Released Dec 25, 1973",93%,76%
tt0070016,movie,Charlotte's Web,charlotte's web,0,1973.0,,94.0,"Adventure,Animation,Drama",charlotte's web,https://www.rottentomatoes.com/m/charlottes_web,"Released Dec 15, 2006",79%,62%
tt0070022,movie,Electra Glide in Blue,electra glide in blue,0,1973.0,,114.0,"Comedy,Crime,Drama",electra glide in blue,https://www.rottentomatoes.com/m/electra_glide_in_blue,1973,64%,74%
tt0070033,movie,England Made Me,england made me,0,1973.0,,100.0,Drama,england made me,https://www.rottentomatoes.com/m/england_made_me,1972,,
tt0070034,movie,Enter the Dragon,enter the dragon,0,1973.0,,102.0,"Action,Crime,Thriller",enter the dragon,https://www.rottentomatoes.com/m/enter_the_dragon,"Released Jan 1, 1973",88%,91%
tt0070046,movie,Executive Action,executive action,0,1973.0,,91.0,"Crime,Drama,History",executive action,https://www.rottentomatoes.com/m/executive_action,1973,60%,57%
tt0070047,movie,The Exorcist,the exorcist,0,1973.0,,122.0,Horror,the exorcist,https://www.rottentomatoes.com/m/the_exorcist,"Released Dec 26, 1973",78%,87%
tt0070063,movie,Five on the Black Hand Side,five on the black hand side,0,1973.0,,96.0,Comedy,five on the black hand side,https://www.rottentomatoes.com/m/five_on_the_black_hand_side,1973,,45%
tt0070078,movie,From Beyond the Grave,from beyond the grave,0,1974.0,,97.0,"Drama,Fantasy,Horror",from beyond the grave,https://www.rottentomatoes.com/m/from_beyond_the_grave,1973,60%,61%
tt0070079,movie,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,from the mixed-up files of mrs. basil e. frankweiler,0,1973.0,,105.0,"Comedy,Drama,Family",from the mixed-up files of mrs. basil e. frankweiler,https://www.rottentomatoes.com/m/from_the_mixedup_files_of_mrs_basil_e_frankweiler,1995,,41%
tt0070124,movie,Gordon's War,gordon's war,0,1973.0,,90.0,"Adventure,Crime",gordon's war,https://www.rottentomatoes.com/m/gordons_war,"Released Aug 9, 1973",60%,47%
tt0070142,movie,Guns of a Stranger,guns of a stranger,0,1973.0,,91.0,"Action,Music,Western",guns of a stranger,https://www.rottentomatoes.com/m/guns_of_a_stranger,"Released May 1, 1973",,
tt0070155,movie,The Harder They Come,the harder they come,0,1972.0,,120.0,"Crime,Drama,Music",the harder they come,https://www.rottentomatoes.com/m/harder_they_come,Now Playing,91%,82%
tt0070157,movie,The Harrad Experiment,the harrad experiment,0,1973.0,,97.0,"Comedy,Drama,Romance",the harrad experiment,https://www.rottentomatoes.com/m/harrad_experiment,"Released May 11, 1973",,12%
tt0070158,movie,Harry in Your Pocket,harry in your pocket,0,1973.0,,103.0,"Comedy,Crime,Drama",harry in your pocket,https://www.rottentomatoes.com/m/harry_in_your_pocket,1973,,47%
tt0070165,movie,Heavy Traffic,heavy traffic,0,1973.0,,77.0,"Animation,Comedy,Drama",heavy traffic,https://www.rottentomatoes.com/m/heavy_traffic,"Released Aug 8, 1973",89%,74%
tt0070169,movie,Hell Up in Harlem,hell up in harlem,0,1973.0,,94.0,"Action,Crime,Drama",hell up in harlem,https://www.rottentomatoes.com/m/hell_up_in_harlem,1973,22%,50%
tt0070174,movie,Hex,hex,0,1973.0,,92.0,"Drama,Horror,Western",hex,https://www.rottentomatoes.com/m/hex,1973,,
tt0070180,movie,The Hireling,the hireling,0,1973.0,,95.0,Drama,the hireling,https://www.rottentomatoes.com/m/the_hireling,1973,,56%
tt0070183,movie,Hit!,hit!,0,1973.0,,134.0,"Action,Crime,Drama",hit!,https://www.rottentomatoes.com/m/hit,"Released Sep 18, 1973",,59%
tt0070184,movie,Hitler: The Last Ten Days,hitler: the last ten days,0,1973.0,,108.0,"Biography,Drama,History",hitler: the last ten days,https://www.rottentomatoes.com/m/hitler_the_last_ten_days,"Released May 9, 1973",38%,55%
tt0070188,movie,The Homecoming,the homecoming,0,1973.0,,111.0,Drama,the homecoming,https://www.rottentomatoes.com/m/the_homecoming,2015,,
tt0070205,movie,I Escaped from Devil's Island,i escaped from devil's island,0,1973.0,,89.0,"Action,Adventure",i escaped from devil's island,https://www.rottentomatoes.com/m/i_escaped_from_devils_island,1973,,36%
tt0070212,movie,The Iceman Cometh,the iceman cometh,0,1973.0,,239.0,Drama,the iceman cometh,https://www.rottentomatoes.com/m/the_iceman_cometh,1989,,
tt0070221,movie,Interval,interval,0,1973.0,,84.0,"Drama,Romance",interval,https://www.rottentomatoes.com/m/interval,1973,,
tt0070238,movie,Jeremy,jeremy,0,1973.0,,90.0,"Drama,Music,Romance",jeremy,https://www.rottentomatoes.com/m/jeremy,"Released Aug 1, 1973",,74%
tt0070242,movie,Jimi Hendrix,jimi hendrix,0,1973.0,,98.0,"Biography,Documentary,Music",jimi hendrix,https://www.rottentomatoes.com/m/jimi_hendrix,"Released Oct 10, 1973",,85%
tt0070248,movie,Jonathan Livingston Seagull,jonathan livingston seagull,0,1973.0,,99.0,"Drama,Family",jonathan livingston seagull,https://www.rottentomatoes.com/m/jonathan_livingston_seagull,"Released Oct 23, 1973",8%,61%
tt0070267,movie,Kid Blue,kid blue,0,1973.0,,100.0,"Comedy,Crime,Western",kid blue,https://www.rottentomatoes.com/m/kid_blue,1973,50%,62%
tt0070284,movie,Lady Ice,lady ice,0,1973.0,,93.0,"Crime,Drama,Thriller",lady ice,https://www.rottentomatoes.com/m/lady_ice,"Released Jul 13, 1973",,18%
tt0070287,movie,The Last American Hero,the last american hero,0,1973.0,,95.0,"Drama,Sport",the last american hero,https://www.rottentomatoes.com/m/the_last_american_hero,1973,75%,52%
tt0070290,movie,The Last Detail,the last detail,0,1973.0,,104.0,"Comedy,Drama",the last detail,https://www.rottentomatoes.com/m/last_detail,"Released Dec 12, 1973",87%,87%
tt0070291,movie,The Last of Sheila,the last of sheila,0,1973.0,,120.0,"Crime,Drama,Mystery",the last of sheila,https://www.rottentomatoes.com/m/the_last_of_sheila,1973,90%,84%
tt0070292,movie,The Laughing Policeman,the laughing policeman,0,1973.0,,112.0,"Crime,Drama,Thriller",the laughing policeman,https://www.rottentomatoes.com/m/the_laughing_policeman,2009,,
tt0070292,movie,The Laughing Policeman,the laughing policeman,0,1973.0,,112.0,"Crime,Drama,Thriller",the laughing policeman,https://www.rottentomatoes.com/m/laughing_policeman,1973,56%,48%
tt0070294,movie,The Legend of Hell House,the legend of hell house,0,1973.0,,95.0,Horror,the legend of hell house,https://www.rottentomatoes.com/m/legend_of_hell_house,1973,65%,56%
tt0070323,movie,Little Cigars,little cigars,0,1973.0,,92.0,"Comedy,Crime,Drama",little cigars,https://www.rottentomatoes.com/m/little_cigars,1973,,67%
tt0070325,movie,Little Laura and Big John,little laura and big john,0,1973.0,,82.0,"Biography,Crime,Drama",little laura and big john,https://www.rottentomatoes.com/m/little_laura_and_big_john,1973,,
tt0070328,movie,Live and Let Die,live and let die,0,1973.0,,121.0,"Action,Adventure,Thriller",live and let die,https://www.rottentomatoes.com/m/live_and_let_die,"Released Jun 27, 1973",67%,64%
tt0070334,movie,The Long Goodbye,the long goodbye,0,1973.0,,112.0,"Comedy,Crime,Drama",the long goodbye,https://www.rottentomatoes.com/m/the_long_goodbye,Now Playing,,
tt0070339,movie,The Love Ban,the love ban,0,1973.0,,96.0,Comedy,the love ban,https://www.rottentomatoes.com/m/the_love_ban,1973,,
tt0070346,movie,Luther,luther,0,1974.0,,110.0,"Biography,Drama",luther,https://www.rottentomatoes.com/m/luther,2022,,
tt0070350,movie,The Mack,the mack,0,1973.0,,110.0,"Crime,Drama",the mack,https://www.rottentomatoes.com/m/the_mack,1973,60%,85%
tt0070351,movie,The MacKintosh Man,the mackintosh man,0,1973.0,,98.0,Thriller,the mackintosh man,https://www.rottentomatoes.com/m/the_mackintosh_man,1973,58%,44%
tt0070355,movie,Magnum Force,magnum force,0,1973.0,,124.0,"Action,Crime,Mystery",magnum force,https://www.rottentomatoes.com/m/magnum_force,1973,67%,78%
tt0070363,movie,The Man Who Loved Cat Dancing,the man who loved cat dancing,0,1973.0,,114.0,"Drama,Romance,Western",the man who loved cat dancing,https://www.rottentomatoes.com/m/the_man_who_loved_cat_dancing,"Released Jun 28, 1973",,47%
tt0070366,movie,The Manchu Eagle Murder Caper Mystery,the manchu eagle murder caper mystery,0,1975.0,,80.0,"Comedy,Crime,Mystery",the manchu eagle murder caper mystery,https://www.rottentomatoes.com/m/the_manchu_eagle_murder_caper_mystery,1973,,
tt0070371,movie,Marco,marco,0,1973.0,,109.0,"Adventure,Family,Musical",marco,https://www.rottentomatoes.com/m/marco,1973,,
tt0070379,movie,Mean Streets,mean streets,0,1973.0,,112.0,"Crime,Drama,Thriller",mean streets,https://www.rottentomatoes.com/m/mean_streets,"Released Jan 1, 1973",94%,84%
tt0070423,movie,The Mutations,the mutations,0,1974.0,,92.0,"Horror,Sci-Fi",the mutations,https://www.rottentomatoes.com/m/the_mutations,1974,,37%
tt0070433,movie,The Naked Ape,the naked ape,0,1973.0,,85.0,"Comedy,Drama",the naked ape,https://www.rottentomatoes.com/m/the_naked_ape,1973,,
tt0070438,movie,The Neptune Factor,the neptune factor,0,1973.0,,98.0,"Action,Adventure,Drama",the neptune factor,https://www.rottentomatoes.com/m/neptune_factor,1973,,15%
tt0070446,movie,Nightmare Honeymoon,nightmare honeymoon,0,1974.0,,95.0,"Crime,Drama,Horror",nightmare honeymoon,https://www.rottentomatoes.com/m/nightmare_honeymoon,1974,,0%
tt0070464,movie,O Lucky Man!,o lucky man!,0,1973.0,,178.0,"Comedy,Drama,Fantasy",o lucky man!,https://www.rottentomatoes.com/m/o_lucky_man,1973,81%,87%
tt0070468,movie,The Offence,the offence,0,1973.0,,112.0,"Crime,Drama,Thriller",the offence,https://www.rottentomatoes.com/m/offence,1973,71%,72%
tt0070472,movie,Oklahoma Crude,oklahoma crude,0,1973.0,,108.0,"Comedy,Drama,Western",oklahoma crude,https://www.rottentomatoes.com/m/oklahoma_crude,1973,,32%
tt0070481,movie,One Little Indian,one little indian,0,1973.0,,90.0,"Comedy,Family,Western",one little indian,https://www.rottentomatoes.com/m/one_little_indian,"Released Jun 20, 1973",,38%
tt0070509,movie,The Paper Chase,the paper chase,0,1973.0,,113.0,"Comedy,Drama",the paper chase,https://www.rottentomatoes.com/m/paper_chase,"Released Oct 16, 1973",81%,72%
tt0070510,movie,Paper Moon,paper moon,0,1973.0,,102.0,"Comedy,Crime,Drama",paper moon,https://www.rottentomatoes.com/m/paper_moon,"Released May 9, 1973",90%,94%
tt0070511,movie,Papillon,papillon,0,1973.0,,151.0,"Biography,Crime,Drama",papillon,https://www.rottentomatoes.com/m/papillon,"Released Dec 16, 1973",72%,90%
tt0070518,movie,Pat Garrett & Billy the Kid,pat garrett and billy the kid,0,1973.0,,122.0,"Biography,Drama,Western",pat garrett and billy the kid,https://www.rottentomatoes.com/m/pat_garrett_and_billy_the_kid,"Released May 23, 1973",57%,82%
tt0070531,movie,Phase IV,phase iv,0,1974.0,,84.0,"Horror,Sci-Fi,Thriller",phase iv,https://www.rottentomatoes.com/m/phase_iv,2001,,10%
tt0070578,movie,The Pyx,the pyx,0,1973.0,,108.0,"Crime,Drama,Mystery",the pyx,https://www.rottentomatoes.com/m/pyx,1973,,33%
tt0070605,movie,Rhinoceros,rhinoceros,0,1974.0,,104.0,"Comedy,Drama,Fantasy",rhinoceros,https://www.rottentomatoes.com/m/rhinoceros,1974,,51%
tt0070622,movie,Sssssss,sssssss,0,1973.0,,99.0,"Horror,Sci-Fi",sssssss,https://www.rottentomatoes.com/m/sssssss,1973,30%,26%
tt0070630,movie,Santee,santee,0,1973.0,,93.0,"Drama,Western",santee,https://www.rottentomatoes.com/m/santee,1973,,22%
tt0070634,movie,The Satanic Rites of Dracula,the satanic rites of dracula,0,1973.0,,87.0,"Drama,Horror",the satanic rites of dracula,https://www.rottentomatoes.com/m/the_satanic_rites_of_dracula,1973,33%,30%
tt0070640,movie,Save the Tiger,save the tiger,0,1973.0,,100.0,Drama,save the tiger,https://www.rottentomatoes.com/m/save_the_tiger,"Released Feb 14, 1973",86%,74%
tt0070653,movie,Scorpio,scorpio,0,1973.0,,114.0,"Action,Drama,Thriller",scorpio,https://www.rottentomatoes.com/m/scorpio,"Released Apr 19, 1973",59%,40%
tt0070666,movie,Serpico,serpico,0,1973.0,,130.0,"Biography,Crime,Drama",serpico,https://www.rottentomatoes.com/m/serpico,"Released Dec 5, 1973",93%,88%
tt0070672,movie,The Seven-Ups,the seven-ups,0,1973.0,,103.0,"Action,Crime,Drama",the seven-ups,https://www.rottentomatoes.com/m/sevenups,1974,73%,70%
tt0070679,movie,Shaft in Africa,shaft in africa,0,1973.0,,112.0,"Action,Adventure,Crime",shaft in africa,https://www.rottentomatoes.com/m/shaft_in_africa,1973,64%,52%
tt0070680,movie,Shamus,shamus,0,1973.0,,106.0,"Action,Comedy,Crime",shamus,https://www.rottentomatoes.com/m/shamus,1973,25%,40%
tt0070699,movie,Slaughter Day,situation,0,1972.0,,86.0,"Crime,Drama",situation,https://www.rottentomatoes.com/m/situation,1970,,
tt0070704,movie,The Slams,the slams,0,1973.0,,91.0,"Action,Crime,Drama",the slams,https://www.rottentomatoes.com/m/the_slams,1973,,29%
tt0070707,movie,Sleeper,sleeper,0,1973.0,,89.0,"Comedy,Sci-Fi",sleeper,https://www.rottentomatoes.com/m/sleeper,"Released Apr 1, 1973",100%,81%
tt0070716,movie,Superdad,superdad,0,1973.0,,96.0,"Comedy,Family",superdad,https://www.rottentomatoes.com/m/superdad,1974,,36%
tt0070723,movie,Soylent Green,soylent green,0,1973.0,,97.0,"Crime,Mystery,Sci-Fi",soylent green,https://www.rottentomatoes.com/m/soylent_green,"Released May 9, 1973",71%,70%
tt0070726,movie,The Spook Who Sat by the Door,the spook who sat by the door,0,1973.0,,102.0,"Action,Crime,Drama",the spook who sat by the door,https://www.rottentomatoes.com/m/the_spook_who_sat_by_the_door,"Released Sep 21, 1973",75%,83%
tt0070731,movie,Steelyard Blues,steelyard blues,0,1973.0,,93.0,"Comedy,Crime",steelyard blues,https://www.rottentomatoes.com/m/steelyard_blues,"Released Jan 31, 1973",50%,31%
tt0070736,movie,The Stone Killer,the stone killer,0,1973.0,,95.0,"Action,Crime,Drama",the stone killer,https://www.rottentomatoes.com/m/stone_killer,1973,60%,42%
tt0070748,movie,"Summer Wishes, Winter Dreams","summer wishes, winter dreams",0,1973.0,,93.0,Drama,"summer wishes, winter dreams",https://www.rottentomatoes.com/m/summer_wishes_winter_dreams,"Released Oct 21, 1973",,19%
tt0070783,movie,Terror in the Wax Museum,terror in the wax museum,0,1973.0,,93.0,"Horror,Mystery",terror in the wax museum,https://www.rottentomatoes.com/m/terror_in_the_wax_museum,1973,,29%
tt0070788,movie,That'll Be the Day,that'll be the day,0,1973.0,,91.0,"Drama,Music",that'll be the day,https://www.rottentomatoes.com/m/thatll_be_the_day,"Released Oct 29, 1973",,56%
tt0070794,movie,The Thief Who Came to Dinner,the thief who came to dinner,0,1973.0,,104.0,"Comedy,Romance",the thief who came to dinner,https://www.rottentomatoes.com/m/the_thief_who_came_to_dinner,1973,,56%
tt0070802,movie,Tiffany Jones,tiffany jones,0,1973.0,,90.0,Comedy,tiffany jones,https://www.rottentomatoes.com/m/tiffany_jones,1976,,
tt0070825,movie,The Train Robbers,the train robbers,0,1973.0,,92.0,"Action,Adventure,Western",the train robbers,https://www.rottentomatoes.com/m/the_train_robbers,"Released Feb 7, 1973",33%,58%
tt0070845,movie,Two People,two people,0,1973.0,,100.0,"Drama,Romance",two people,https://www.rottentomatoes.com/m/two_people,1973,,
tt0070848,movie,The Girl in Blue,u-turn,0,1973.0,,99.0,Drama,u-turn,https://www.rottentomatoes.com/m/u_turn,2020,,
tt0070855,movie,Undercovers Hero,"soft beds, hard battles",0,1974.0,,107.0,Comedy,"soft beds, hard battles",https://www.rottentomatoes.com/m/soft_beds_hard_battles,1975,,55%
tt0070895,movie,Walking Tall,walking tall,0,1973.0,,125.0,"Action,Biography,Crime",walking tall,https://www.rottentomatoes.com/m/walking_tall,"Released Apr 2, 2004",26%,59%
tt0070902,movie,Wattstax,wattstax,0,1973.0,,103.0,"Comedy,Documentary,Music",wattstax,https://www.rottentomatoes.com/m/wattstax,"Released Feb 4, 1973",90%,90%
tt0070903,movie,The Way We Were,the way we were,0,1973.0,,118.0,"Drama,Romance",the way we were,https://www.rottentomatoes.com/m/the_way_we_were,"Released Oct 17, 1973",64%,81%
tt0070909,movie,Westworld,westworld,0,1973.0,,88.0,"Action,Drama,Sci-Fi",westworld,https://www.rottentomatoes.com/m/westworld,"Released Nov 21, 1973",84%,70%
tt0070916,movie,"Wicked, Wicked","wicked, wicked",0,1973.0,,95.0,"Horror,Mystery,Thriller","wicked, wicked",https://www.rottentomatoes.com/m/wicked_wicked,1973,,25%
tt0070917,movie,The Wicker Man,the wicker man,0,1973.0,,88.0,"Horror,Mystery,Thriller",the wicker man,https://www.rottentomatoes.com/m/the_wicker_man,"Released Sep 1, 2006",15%,17%
tt0070928,movie,The World's Greatest Athlete,the world's greatest athlete,0,1973.0,,93.0,"Comedy,Family,Romance",the world's greatest athlete,https://www.rottentomatoes.com/m/worlds_greatest_athlete,"Released Feb 4, 1973",,34%
tt0070930,movie,The Wrestler,the wrestler,0,1974.0,,95.0,"Action,Crime,Drama",the wrestler,https://www.rottentomatoes.com/m/the_wrestler,"Released Dec 17, 2008",98%,88%
tt0070930,movie,The Wrestler,the wrestler,0,1974.0,,95.0,"Action,Crime,Drama",the wrestler,https://www.rottentomatoes.com/m/wrestler,"Released Mar 28, 1974",,20%
tt0070948,movie,Zardoz,zardoz,0,1974.0,,105.0,"Adventure,Fantasy,Sci-Fi",zardoz,https://www.rottentomatoes.com/m/zardoz,1974,49%,53%
tt0071080,movie,11 Harrowhouse,11 harrowhouse,0,1974.0,,94.0,"Comedy,Crime,Thriller",11 harrowhouse,https://www.rottentomatoes.com/m/11_harrowhouse,1974,,79%
tt0071095,movie,Abby,abby,0,1974.0,,89.0,Horror,abby,https://www.rottentomatoes.com/m/abby,1974,,41%
tt0071096,movie,The Abdication,the abdication,0,1974.0,,103.0,"Biography,Drama,History",the abdication,https://www.rottentomatoes.com/m/the_abdication,1974,,
tt0071110,movie,Airport 1975,airport 1975,0,1974.0,,107.0,"Action,Drama,Thriller",airport 1975,https://www.rottentomatoes.com/m/airport_1975,1974,30%,38%
tt0071115,movie,Alice Doesn't Live Here Anymore,alice doesn't live here anymore,0,1974.0,,112.0,"Drama,Romance",alice doesn't live here anymore,https://www.rottentomatoes.com/m/alice_doesnt_live_here_anymore,"Released Dec 9, 1974",92%,81%
tt0071129,movie,Amarcord,amarcord,0,1973.0,,123.0,"Comedy,Drama",amarcord,https://www.rottentomatoes.com/m/amarcord,"Released Sep 19, 1974",87%,90%
tt0071130,movie,Amazing Grace,amazing grace,0,1974.0,,99.0,Comedy,amazing grace,https://www.rottentomatoes.com/m/amazing_grace,1979,,
tt0071143,movie,Beautiful People,animals are beautiful people,0,1974.0,,92.0,"Comedy,Documentary",animals are beautiful people,https://www.rottentomatoes.com/m/animals_are_beautiful_people,1974,,89%
tt0071155,movie,The Apprenticeship of Duddy Kravitz,the apprenticeship of duddy kravitz,0,1974.0,,120.0,"Comedy,Drama",the apprenticeship of duddy kravitz,https://www.rottentomatoes.com/m/apprenticeship_of_duddy_kravitz,1974,93%,73%
tt0071198,movie,The Bat People,the bat people,0,1974.0,,93.0,"Horror,Romance",the bat people,https://www.rottentomatoes.com/m/the_bat_people,"Released Jan 30, 1974",,6%
tt0071199,movie,The Bears and I,the bears and i,0,1974.0,,89.0,"Adventure,Drama,Family",the bears and i,https://www.rottentomatoes.com/m/the_bears_and_i,"Released Jul 31, 1974",,27%
tt0071200,movie,The Beast Must Die,the beast must die,0,1974.0,,93.0,"Horror,Mystery",the beast must die,https://www.rottentomatoes.com/m/beast_must_die,1974,43%,37%
tt0071206,movie,Benji,benji,0,1974.0,,86.0,"Adventure,Family,Romance",benji,https://www.rottentomatoes.com/m/benji,"Released Oct 17, 1974",86%,55%
tt0071216,movie,Big Bad Mama,big bad mama,0,1974.0,,84.0,"Action,Comedy,Crime",big bad mama,https://www.rottentomatoes.com/m/big_bad_mama,"Released Sep 19, 1974",75%,41%
tt0071221,movie,Black Belt Jones,black belt jones,0,1974.0,,85.0,"Action,Crime",black belt jones,https://www.rottentomatoes.com/m/black_belt_jones,1974,,69%
tt0071222,movie,Black Christmas,black christmas,0,1974.0,,98.0,"Horror,Mystery,Thriller",black christmas,https://www.rottentomatoes.com/m/black_christmas,"Released Dec 25, 2006",14%,38%
